FID,ID,FIELD,OID_1,YLD00,YLD01,YLD02,YLD03,AVGYLD,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI00_520,VI00_528,VI00_613,VI00_707,VI00_715,VI00_723,VI00_816,VI00_824,VI00_901,VI00_917,VI01_616,VI01_624,VI01_710,VI01_827,VI01_912,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923,VI03_505,VI03_529,VI03_606,VI03_622,VI03_724,VI03_825,VI03_926,STD00,STD01,STD02,STD03,CV,M3_00,M3_01,M3_02,M3_03,M3_AV,CL_AV,CL_00,CL_01,CL_02,CL_03
247,3591,C29,3590,801.0000000,1499.8000488,1032.8000488,803,1034.3000488,1080.069999999999900,0.1244000,0.004033000000000,-0.002229000000000,0.001804000000000,25.7000008,42.5999985,82,78,101,73,-0.2058000,-0.2085000,-0.2048000,0.0423000,0.1913000,0.2804000,0.3797000,0.2000000,0.1429000,-0.0526000,-0.2000000,-0.1880000,-0.1325000,0.2637000,0.3333000,-0.192825112000000,-0.217391304000000,-0.194444444000000,-0.057142857000000,0.021739130000000,0.292817680000000,0.238095238000000,0.037433155000000,-0.170212766000000,-0.234375000000000,-0.179190751000000,-0.163636364000000,-0.088235294000000,0.127516779000000,-0.054726368000000,0.9300000,1.2200000,0.9600000,1,0.1550000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,3.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000
248,3594,C29,3593,916.4000244,1214.5999756,910.5000000,512,888.5000000,1080.099999999999900,0.2305000,-0.000918000000000,-0.004634000000000,-0.005552000000000,23.3999996,35.7000008,88,82,111,76,-0.1884000,-0.1984000,-0.1951000,0.1171000,0.2402000,0.2910000,0.3121000,0.2338000,0.0795000,-0.0594000,-0.2108000,-0.1917000,-0.0342000,0.3262000,0.1471000,-0.192307692000000,-0.222641509000000,-0.216666667000000,-0.047210300000000,0.000000000000000,0.257142857000000,0.060773481000000,-0.111111111000000,-0.157360406000000,-0.238805970000000,-0.181818182000000,-0.191919192000000,-0.020618557000000,-0.050000000000000,-0.035532995000000,1.0599999,0.9900000,0.8500000,1,0.2260000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
249,3595,C29,3594,747.5000000,1007.2000122,886.2000122,470,777.5999756,1080.130000000000100,0.2163000,0.008801000000000,-0.005180000000000,0.003621000000000,23.6000004,34.4000015,86,85,115,79,-0.1943000,-0.2062000,-0.1829000,0.1050000,0.2391000,0.3262000,0.2987000,0.2020000,0.0276000,-0.0667000,-0.2159000,-0.1918000,-0.0259000,0.3757000,0.2347000,-0.186602871000000,-0.228464419000000,-0.226890756000000,-0.055319149000000,0.000000000000000,0.317919075000000,0.129411765000000,-0.084905660000000,-0.153061224000000,-0.235955056000000,-0.175141243000000,-0.190243902000000,-0.064676617000000,0.026315789000000,-0.049504950000000,0.8600000,0.8200000,0.8300000,1,0.1640000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000
250,3596,C29,3595,866.9000244,1294.3000488,930.9000244,638,932.5000000,1080.130000000000100,0.2433000,0.003314000000000,-0.006377000000000,-0.003063000000000,23.1000004,33.5000000,84,88,117,79,-0.1777000,-0.2167000,-0.1856000,0.1268000,0.2265000,0.3053000,0.2994000,0.2293000,0.0508000,-0.0489000,-0.2159000,-0.2016000,-0.0348000,0.3651000,0.2143000,-0.190476190000000,-0.226765799000000,-0.206751055000000,-0.067226891000000,-0.009900990000000,0.215469613000000,0.113636364000000,-0.075471698000000,-0.131313131000000,-0.244444444000000,-0.184357542000000,-0.190243902000000,-0.046153846000000,0.039473684000000,-0.035532995000000,1.0000000,1.0500000,0.8700000,1,0.1610000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
251,3597,C29,3596,906.2000122,1047.3000488,985.9000244,704,910.7999878,1080.150000000000100,0.2304000,0.003093000000000,-0.003557000000000,-0.000465000000000,22.8999996,32.0999985,84,87,125,81,-0.1748000,-0.2077000,-0.1737000,0.1071000,0.2222000,0.2804000,0.2987000,0.2098000,0.0568000,-0.0631000,-0.2174000,-0.2031000,-0.0342000,0.3651000,0.2577000,-0.192488263000000,-0.218045113000000,-0.219917012000000,-0.101214575000000,-0.014778325000000,0.292134831000000,0.167630058000000,0.004878049000000,-0.106598985000000,-0.235294118000000,-0.177777778000000,-0.190000000000000,-0.026178010000000,0.058823529000000,0.016042781000000,1.0500000,0.8500000,0.9200000,1,0.1220000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000
252,3598,C29,3597,939.7999878,1145.6999512,962.5000000,770,954.5000000,1080.170000000000100,0.2484000,0.008249000000000,-0.003306000000000,0.004943000000000,21.3999996,31.5000000,86,84,126,81,-0.2096000,-0.2124000,-0.1807000,0.1071000,0.2402000,0.2670000,0.3500000,0.2233000,0.0615000,-0.0727000,-0.2121000,-0.2078000,-0.0453000,0.3789000,0.2293000,-0.180952381000000,-0.225563910000000,-0.214876033000000,-0.062761506000000,0.000000000000000,0.329670330000000,0.267441860000000,0.009615385000000,-0.092783505000000,-0.222222222000000,-0.177777778000000,-0.187500000000000,-0.005464481000000,0.090909091000000,-0.005291005000000,1.0900000,0.9300000,0.9000000,1,0.1100000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000
253,3599,C29,3598,880.0999756,1125.9000244,950.2999878,786,935.7000122,1080.140000000000100,0.2747000,-0.001076000000000,0.001005000000000,-0.000072000000000,19.0000000,29.2999992,90,87,124,84,-0.2055000,-0.2077000,-0.1856000,0.1403000,0.2065000,0.3053000,0.3374000,0.2417000,0.0383000,-0.0996000,-0.2155000,-0.2078000,-0.0645000,0.3679000,0.2195000,-0.186602871000000,-0.228464419000000,-0.204918033000000,-0.061224490000000,0.014925373000000,0.354838710000000,0.298245614000000,0.004830918000000,-0.081632653000000,-0.227941176000000,-0.175824176000000,-0.172774869000000,-0.016042781000000,0.077922078000000,0.000000000000000,1.0200000,0.9200000,0.8900000,1,0.0730000,1.0000000,2.0000000,1.0000000,1.0000000,1.0000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000
254,3600,C29,3599,841.4000244,1240.3000488,989.5999756,674,936.4000244,1080.099999999999900,0.3048000,0.005603000000000,-0.000963000000000,0.004639000000000,17.3999996,27.1000004,94,92,136,89,-0.2000000,-0.2167000,-0.1744000,0.1403000,0.2402000,0.3191000,0.3293000,0.1041000,0.0326000,-0.0948000,-0.2222000,-0.1969000,-0.0650000,0.3871000,0.2195000,-0.198113208000000,-0.226053640000000,-0.209876543000000,-0.098039216000000,-0.019047619000000,0.384615385000000,0.294117647000000,0.009708738000000,-0.120772947000000,-0.237410072000000,-0.183246073000000,-0.190243902000000,-0.064516129000000,0.082802548000000,-0.128440367000000,0.9700000,1.0100000,0.9200000,1,0.1240000,2.0000000,1.0000000,2.0000000,1.0000000,1.0000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000
255,3601,C29,3600,670.4000244,1293.4000244,991.2999878,684,909.7999878,1080.010000000000000,0.3416000,0.002766000000000,-0.003631000000000,-0.000866000000000,17.7999992,26.8999996,92,95,135,89,-0.2095000,-0.2167000,-0.1609000,0.1378000,0.2350000,0.2984000,0.3374000,0.1429000,0.0383000,-0.0830000,-0.2314000,-0.2062000,-0.0488000,0.2995000,0.2095000,-0.184466019000000,-0.218045113000000,-0.219512195000000,-0.119691120000000,-0.047169811000000,0.347826087000000,0.271676301000000,0.039215686000000,-0.111111111000000,-0.241877256000000,-0.185567010000000,-0.201923077000000,-0.073684211000000,0.111111111000000,-0.095890411000000,0.7800000,1.0500000,0.9200000,1,0.1410000,3.0000000,1.0000000,1.0000000,1.0000000,1.0000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000
256,3602,C29,3601,766.2000122,1100.8000488,903.4000244,777,886.9000244,1079.890000000000100,0.4169000,0.010181000000000,-0.004218000000000,0.005962000000000,16.7000008,26.5000000,90,91,128,86,-0.2121000,-0.2164000,-0.1657000,0.0717000,0.2444000,0.1897000,0.3174000,0.1273000,0.0319000,-0.0855000,-0.2295000,-0.2016000,-0.0677000,0.2808000,0.2075000,-0.196172249000000,-0.228464419000000,-0.228915663000000,-0.119691120000000,-0.042654028000000,0.340425532000000,0.290697674000000,0.050000000000000,-0.121495327000000,-0.247311828000000,-0.197969543000000,-0.190243902000000,-0.038251366000000,-0.006289308000000,-0.090909091000000,0.8900000,0.9000000,0.8400000,1,0.0320000,2.0000000,2.0000000,1.0000000,1.0000000,3.0000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000
257,3603,C29,3602,893.0999756,1119.0000000,792.0000000,765,892.0999756,1079.730000000000000,0.4120000,-0.003992000000000,0.005273000000000,0.001281000000000,15.3999996,25.5000000,90,90,129,85,-0.2095000,-0.2077000,-0.1657000,0.0667000,0.1503000,0.2062000,0.2090000,0.1273000,-0.0154000,-0.0855000,-0.2167000,-0.2000000,-0.0787000,0.3265000,0.1211000,-0.192307692000000,-0.229629630000000,-0.225806452000000,-0.124031008000000,-0.052132701000000,0.343915344000000,0.268571429000000,-0.017857143000000,-0.101449275000000,-0.244755245000000,-0.204081633000000,-0.214285714000000,-0.053191489000000,0.038961039000000,-0.090909091000000,1.0300000,0.9100000,0.7400000,1,0.1230000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000
258,3604,C29,3603,727.9000244,1082.0999756,793.2000122,883,871.5000000,1079.589999999999900,0.3419000,0.003290000000000,-0.000376000000000,0.002914000000000,14.3999996,42.0000000,96,92,137,88,-0.2136000,-0.2112000,-0.1397000,0.0802000,0.1915000,0.2124000,0.2398000,0.1261000,-0.0439000,-0.0932000,-0.2218000,-0.2046000,-0.0751000,0.2673000,0.0617000,-0.198113208000000,-0.207692308000000,-0.211382114000000,-0.143968872000000,-0.043478261000000,0.347593583000000,0.215909091000000,-0.107296137000000,-0.104761905000000,-0.253521127000000,-0.197969543000000,-0.181395349000000,-0.027027027000000,0.044025157000000,-0.053140097000000,0.8400000,0.8800000,0.7400000,1,0.0880000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000
259,3634,C29,3633,579.7999878,1060.0000000,1034.3000488,800,868.4000244,1080.460000000000000,0.2022000,-0.000177000000000,0.001648000000000,0.001471000000000,15.8000002,35.5000000,92,86,126,82,-0.1957000,-0.2109000,-0.2090000,0.0374000,0.0408000,0.0553000,0.3896000,-0.0182000,0.0497000,-0.0796000,-0.2070000,-0.2146000,-0.0311000,0.2680000,0.0876000,-0.223140496000000,-0.229629630000000,-0.200000000000000,-0.051282051000000,0.030612245000000,0.223404255000000,0.186440678000000,-0.033492823000000,-0.117021277000000,-0.231939163000000,-0.170454545000000,-0.142857143000000,0.010989011000000,0.020979021000000,-0.037433155000000,0.6700000,0.8600000,0.9600000,1,0.1210000,2.0000000,2.0000000,2.0000000,1.0000000,2.0000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000
260,3635,C29,3634,690.0999756,1044.6999512,1045.4000244,755,883.9000244,1080.410000000000100,0.1151000,-0.002429000000000,0.000878000000000,-0.001551000000000,17.6000004,31.6000004,84,82,112,75,-0.2180000,-0.2032000,-0.1716000,0.1048000,0.2391000,0.2581000,0.3935000,0.3232000,0.0391000,-0.0714000,-0.2000000,-0.1935000,-0.0263000,0.2984000,0.1415000,-0.211864407000000,-0.227272727000000,-0.211864407000000,-0.016949153000000,0.065989848000000,0.319371728000000,0.147540984000000,-0.009803922000000,-0.067415730000000,-0.235955056000000,-0.177777778000000,-0.187165775000000,-0.015873016000000,0.049645390000000,-0.049723757000000,0.8000000,0.8500000,0.9700000,1,0.0760000,2.0000000,2.0000000,2.0000000,1.0000000,2.0000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000
261,3636,C29,3635,912.2999878,1112.1999512,1144.3000488,761,982.4000244,1080.380000000000100,0.1257000,0.008379000000000,-0.004483000000000,0.003896000000000,19.0000000,29.7999992,84,82,111,78,-0.2113000,-0.2078000,-0.1765000,0.1292000,0.2324000,0.2910000,0.3935000,0.3163000,0.0391000,-0.0796000,-0.2105000,-0.2016000,-0.0390000,0.3229000,0.1163000,-0.215189873000000,-0.231939163000000,-0.216666667000000,-0.033057851000000,0.050000000000000,0.290322581000000,0.109890110000000,-0.028037383000000,-0.096774194000000,-0.235955056000000,-0.191256831000000,-0.175257732000000,-0.025380711000000,0.048951049000000,-0.076086957000000,1.0599999,0.9000000,1.0700001,1,0.1230000,2.0000000,2.0000000,2.0000000,1.0000000,2.0000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000
262,3637,C29,3636,801.5000000,1113.5000000,1103.6999512,654,918.2999878,1080.309999999999900,0.1856000,0.000856000000000,0.004431000000000,0.005288000000000,19.7999992,29.3999996,86,83,117,78,-0.2028000,-0.2107000,-0.1667000,0.1121000,0.2128000,0.2941000,0.3718000,0.3571000,0.0222000,-0.0925000,-0.2105000,-0.1888000,-0.0480000,0.3021000,0.1374000,-0.210084034000000,-0.222222222000000,-0.210084034000000,-0.020920502000000,0.019801980000000,0.251336898000000,0.104972376000000,-0.059907834000000,-0.111111111000000,-0.235294118000000,-0.184782609000000,-0.174129353000000,-0.034825871000000,0.020979021000000,-0.113402062000000,0.9300000,0.9100000,1.0300000,1,0.1340000,2.0000000,2.0000000,2.0000000,1.0000000,2.0000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000
263,3638,C29,3637,745.0000000,1144.0000000,968.2999878,640,874.2999878,1080.250000000000000,0.1163000,0.002357000000000,-0.001516000000000,0.000841000000000,22.0000000,32.4000015,84,84,121,78,-0.2042000,-0.2031000,-0.1667000,0.1174000,0.2108000,0.2766000,0.3500000,0.3096000,0.0455000,-0.0973000,-0.2105000,-0.1888000,-0.0268000,0.3298000,0.1154000,-0.216666667000000,-0.227272727000000,-0.219917012000000,-0.008474576000000,0.050000000000000,0.301075269000000,0.118644068000000,-0.056603774000000,-0.105263158000000,-0.227941176000000,-0.182320442000000,-0.184079602000000,-0.058823529000000,0.034482759000000,-0.107843137000000,0.8600000,0.9300000,0.9000000,1,0.1070000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000
264,3639,C29,3638,891.0000000,1149.4000244,1042.8000488,676,939.7000122,1080.200000000000000,0.1318000,-0.000981000000000,0.001074000000000,0.000093000000000,24.7000008,34.2000008,84,82,115,76,-0.2096000,-0.2031000,-0.1807000,0.1132000,0.2108000,0.2670000,0.4118000,0.3538000,0.0227000,-0.0973000,-0.2124000,-0.1837000,-0.0311000,0.3514000,0.1048000,-0.211618257000000,-0.216730038000000,-0.205020921000000,0.000000000000000,0.019801980000000,0.318918919000000,0.108571429000000,-0.101851852000000,-0.129533679000000,-0.227941176000000,-0.175141243000000,-0.177664975000000,-0.058823529000000,0.034013605000000,-0.088235294000000,1.0300000,0.9300000,0.9700000,1,0.1300000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
265,3640,C29,3639,910.2000122,1122.1999512,963.5999756,619,903.9000244,1080.150000000000100,0.1168000,-0.001090000000000,-0.000028000000000,-0.001118000000000,26.5000000,35.5999985,82,82,110,76,-0.1916000,-0.2062000,-0.1801000,0.1005000,0.2108000,0.2941000,0.4118000,0.3538000,0.0471000,-0.0714000,-0.2072000,-0.1799000,-0.0311000,0.3583000,0.1300000,-0.205020921000000,-0.222641509000000,-0.211864407000000,-0.025862069000000,0.009900990000000,0.239130435000000,0.108571429000000,-0.088372093000000,-0.139896373000000,-0.232472325000000,-0.177777778000000,-0.169230769000000,-0.062801932000000,0.033557047000000,-0.110047847000000,1.0500000,0.9100000,0.9000000,1,0.1570000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
266,3641,C29,3640,894.5999756,1219.5000000,1031.9000244,590,934.0000000,1080.099999999999900,0.1527000,-0.000623000000000,-0.000061000000000,-0.000684000000000,22.7999992,34.2000008,82,80,108,76,-0.1958000,-0.2016000,-0.1951000,0.1048000,0.2402000,0.2865000,0.3671000,0.3711000,0.0349000,-0.0545000,-0.2018000,-0.1984000,-0.0351000,0.3368000,0.1373000,-0.205020921000000,-0.218045113000000,-0.210300429000000,-0.029535865000000,0.020000000000000,0.243243243000000,0.118644068000000,-0.083333333000000,-0.121693122000000,-0.237037037000000,-0.184357542000000,-0.179487179000000,-0.038834951000000,0.040000000000000,-0.082926829000000,1.0400000,0.9900000,0.9600000,1,0.1810000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000
267,3642,C29,3641,958.5999756,1180.5999756,998.9000244,659,949.0999756,1080.050000000000000,0.1251000,-0.002289000000000,0.000849000000000,-0.001440000000000,22.1000004,31.3999996,86,79,108,75,-0.1986000,-0.2016000,-0.1852000,0.0849000,0.1978000,0.2842000,0.4474000,0.3641000,0.0405000,-0.0826000,-0.2110000,-0.1901000,0.0046000,0.4043000,0.1471000,-0.210084034000000,-0.206106870000000,-0.217021277000000,-0.008620690000000,0.040404040000000,0.254054054000000,0.129943503000000,-0.070422535000000,-0.141361257000000,-0.241635688000000,-0.165714286000000,-0.167512690000000,-0.015075377000000,0.033557047000000,-0.065326633000000,1.1100000,0.9600000,0.9300000,1,0.1650000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
268,3643,C29,3642,863.9000244,1296.3000488,947.0000000,705,953.0999756,1080.020000000000000,0.1140000,0.000934000000000,-0.001832000000000,-0.000898000000000,21.6000004,31.2000008,88,83,109,73,-0.1884000,-0.1935000,-0.1852000,0.0566000,0.2198000,0.3152000,0.4118000,0.3636000,0.0909000,-0.0556000,-0.2056000,-0.1950000,-0.0138000,0.3750000,0.2000000,-0.206751055000000,-0.233082707000000,-0.215517241000000,-0.013452915000000,0.051546392000000,0.296703297000000,0.127906977000000,-0.049019608000000,-0.153439153000000,-0.240601504000000,-0.156069364000000,-0.178217822000000,-0.029411765000000,0.033557047000000,-0.054726368000000,1.0000000,1.0500000,0.8800000,1,0.1300000,1.0000000,1.0000000,1.0000000,1.0000000,3.0000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
269,3644,C29,3643,773.5999756,1190.1999512,982.9000244,585,883.0000000,1080.000000000000000,0.1423000,0.003624000000000,-0.005053000000000,-0.001429000000000,22.6000004,32.5999985,86,81,105,73,-0.1782000,-0.2065000,-0.1899000,0.0516000,0.2111000,0.2698000,0.4079000,0.3990000,0.0909000,-0.0556000,-0.2000000,-0.2017000,-0.0268000,0.3723000,0.1859000,-0.211864407000000,-0.215384615000000,-0.212121212000000,-0.048458150000000,0.041666667000000,0.288888889000000,0.085714286000000,-0.050000000000000,-0.153439153000000,-0.238461538000000,-0.164705882000000,-0.190243902000000,-0.052132701000000,0.013333333000000,-0.064039409000000,0.9000000,0.9700000,0.9200000,1,0.1530000,1.0000000,1.0000000,1.0000000,1.0000000,3.0000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000
270,3645,C29,3644,983.7000122,1304.3000488,1062.6999512,645,999.0000000,1079.990000000000000,0.1854000,0.003721000000000,-0.004524000000000,-0.000803000000000,24.3999996,37.4000015,86,79,104,72,-0.1855000,-0.1917000,-0.2000000,0.0556000,0.1823000,0.2903000,0.4340000,0.3571000,0.0843000,-0.0577000,-0.1887000,-0.1983000,-0.0273000,0.4162000,0.2062000,-0.189427313000000,-0.232558140000000,-0.212121212000000,-0.035714286000000,0.025641026000000,0.245714286000000,0.085714286000000,-0.030303030000000,-0.155555556000000,-0.227799228000000,-0.144654088000000,-0.181818182000000,-0.062801932000000,0.012987013000000,-0.076142132000000,1.1400000,1.0599999,0.9900000,1,0.1920000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000
